,onshore_wind_turbine_1,biomass_2,conventional_hydroelectric_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combustion_turbine_6,natural_gas_steam_turbine_7,nuclear_8,onshore_wind_turbine_9,small_hydroelectric_10,solar_photovoltaic_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combustion_turbine_14,onshore_wind_turbine_15,solar_photovoltaic_16,naturalgas_ccccsavgcf_17,naturalgas_ccavgcf_18,naturalgas_ctavgcf_19,landbasedwind_ltrg1_20,landbasedwind_ltrg1_21,landbasedwind_ltrg1_22,utilitypv_losangeles_23,utilitypv_losangeles_24,utilitypv_losangeles_25,utilitypv_losangeles_26,battery_27,naturalgas_ccs100_28,naturalgas_ccccsavgcf_29,naturalgas_ccavgcf_30,naturalgas_ctavgcf_31,landbasedwind_ltrg1_32,landbasedwind_ltrg1_33,landbasedwind_ltrg1_34,offshorewind_otrg3_35,offshorewind_otrg3_36,offshorewind_otrg3_37,utilitypv_losangeles_38,utilitypv_losangeles_39,battery_40,naturalgas_ccs100_41,naturalgas_ccccsavgcf_42,naturalgas_ccavgcf_43,naturalgas_ctavgcf_44,landbasedwind_ltrg1_45,landbasedwind_ltrg1_46,landbasedwind_ltrg1_47,landbasedwind_ltrg1_48,landbasedwind_ltrg1_49,landbasedwind_ltrg1_50,landbasedwind_ltrg1_51,utilitypv_losangeles_52,utilitypv_losangeles_53,battery_54,naturalgas_ccs100_55
132,0.7356,1,0.212371019,1,1,1,1,1,0.6616,1,0.5026,1,1,1,0.6101,0.3845,1,1,1,0.7721,0.7581,0.7534,0.9995,0.992,0.9528,0.9841,1,1,1,1,1,0.8163,0.8022,0.706,0.942,1.0,1.0,0.7552,0.667,1,1,1,1,1,0.7243,0.4876,0.767,0.7066,0.6934,0.7353,0.6864,0.619,0.5592,1,1
133,0.7728,1,0.21252327,1,1,1,1,1,0.6743,1,0.4906,1,1,1,0.5797,0.3662,1,1,1,0.7815,0.7396,0.7627,0.9978,0.9883,0.96,0.9823,1,1,1,1,1,0.7729,0.7781,0.7468,1.0,1.0,1.0,0.6938,0.6856,1,1,1,1,1,0.637,0.4116,0.6657,0.6383,0.6283,0.6444,0.6648,0.5953,0.5408,1,1
134,0.7991,1,0.212675522,1,1,1,1,1,0.7325,1,0.4222,1,1,1,0.6627,0.3145,1,1,1,0.8109,0.7583,0.8116,0.9956,0.984,0.9619,0.9789,1,1,1,1,1,0.6867,0.7026,0.8168,0.8202,0.9216,0.879,0.5993,0.6549,1,1,1,1,1,0.7423,0.4863,0.7567,0.7494,0.7453,0.746,0.7508,0.5505,0.5039,1,1
135,0.7839,1,0.212827773,1,1,1,1,1,0.7605,1,0.3478,1,1,1,0.6709,0.4643,1,1,1,0.8234,0.7642,0.797,0.9387,0.933,0.9226,0.9492,1,1,1,1,1,0.8088,0.8076,0.7361,0.8803,0.9837,0.9728,0.3768,0.4866,1,1,1,1,1,0.7849,0.4798,0.811,0.7508,0.7254,0.7916,0.748,0.5074,0.4482,1,1
136,0.8159,1,0.212980024,1,1,1,1,1,0.7663,1,0.267,1,1,1,0.6738,0.3468,1,1,1,0.8267,0.8258,0.8257,0.7484,0.7301,0.7141,0.7745,1,1,1,1,1,0.8729,0.8678,0.6186,0.9444,1.0,1.0,0.2099,0.3141,1,1,1,1,1,0.7855,0.462,0.8164,0.6031,0.6115,0.7935,0.7696,0.3272,0.3373,1,1
137,0.8258,1,0.213132275,1,1,1,1,1,0.6928,1,0.0556,1,1,1,0.7352,0.1442,1,1,1,0.8415,0.8369,0.8194,0.459,0.4537,0.4171,0.4956,1,1,1,1,1,0.8409,0.7903,0.4998,0.9568,1.0,0.9976,0.0194,0.1168,1,1,1,1,1,0.8693,0.4106,0.8742,0.8101,0.7423,0.8705,0.8066,0.1591,0.1224,1,1
138,0.7987,1,0.213284527,1,1,1,1,1,0.6699,1,0.0,1,1,1,0.7368,0.0,1,1,1,0.8299,0.8303,0.8088,0.0,0.0,0.0,0.0,1,1,1,1,1,0.8608,0.8152,0.538,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.8741,0.381,0.8773,0.7817,0.7674,0.8749,0.8172,0.0,0.0,1,1
139,0.8071,1,0.213436778,1,1,1,1,1,0.6276,1,0.0,1,1,1,0.7338,0.0,1,1,1,0.8374,0.8228,0.8141,0.0,0.0,0.0,0.0,1,1,1,1,1,0.8545,0.7955,0.5475,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.8772,0.4544,0.8784,0.8121,0.8177,0.8775,0.7869,0.0,0.0,1,1
140,0.8178,1,0.213589029,1,1,1,1,1,0.6392,1,0.0,1,1,1,0.7521,0.0,1,1,1,0.8377,0.8227,0.8012,0.0,0.0,0.0,0.0,1,1,1,1,1,0.8509,0.7928,0.6792,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.8765,0.6126,0.8767,0.848,0.8361,0.8766,0.7668,0.0,0.0,1,1
141,0.8358,1,0.213741281,1,1,1,1,1,0.6453,1,0.0,1,1,1,0.8067,0.0,1,1,1,0.8459,0.8493,0.8154,0.0,0.0,0.0,0.0,1,1,1,1,1,0.8065,0.7895,0.8944,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.8776,0.7306,0.8795,0.8798,0.8609,0.8781,0.8402,0.0,0.0,1,1
142,0.841,1,0.213893532,1,1,1,1,1,0.5919,1,0.0,1,1,1,0.7981,0.0,1,1,1,0.8602,0.8619,0.8336,0.0,0.0,0.0,0.0,1,1,1,1,1,0.7227,0.66,0.8881,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.8785,0.7052,0.8762,0.8845,0.8823,0.8779,0.8374,0.0,0.0,1,1
143,0.8247,1,0.214045783,1,1,1,1,1,0.5125,1,0.0,1,1,1,0.7867,0.0,1,1,1,0.8564,0.8496,0.7939,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6101,0.514,0.8927,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.8775,0.7156,0.8836,0.8841,0.8838,0.8791,0.8448,0.0,0.0,1,1
144,0.8108,1,0.214198035,1,1,1,1,1,0.4892,1,0.0,1,1,1,0.7975,0.0,1,1,1,0.8454,0.842,0.773,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4778,0.4376,0.9058,0.9229,0.9154,0.9137,0.0,0.0,1,1,1,1,1,0.8789,0.7351,0.8881,0.886,0.8803,0.8813,0.8562,0.0,0.0,1,1
145,0.4222,1,0.045884546,1,1,1,1,1,0.169,1,0.0,1,1,1,0.288,0.0,1,1,1,0.4766,0.5447,0.4635,0.0,0.0,0.0,0.0,1,1,1,1,1,0.3202,0.2525,0.5237,0.1746,0.2036,0.1856,0.0,0.0,1,1,1,1,1,0.2652,0.4877,0.3027,0.3959,0.3145,0.2748,0.2892,0.0,0.0,1,1
146,0.4135,1,0.045884546,1,1,1,1,1,0.1347,1,0.0,1,1,1,0.3336,0.0,1,1,1,0.4866,0.5317,0.4419,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2513,0.2033,0.5815,0.176,0.2006,0.1909,0.0,0.0,1,1,1,1,1,0.4346,0.4343,0.5073,0.4579,0.3594,0.4534,0.2888,0.0,0.0,1,1
147,0.3821,1,0.045884546,1,1,1,1,1,0.1278,1,0.0,1,1,1,0.4115,0.0,1,1,1,0.427,0.4863,0.4051,0.0,0.0,0.0,0.0,1,1,1,1,1,0.196,0.1648,0.7135,0.1365,0.1447,0.1409,0.0,0.0,1,1,1,1,1,0.6799,0.4254,0.7632,0.4905,0.39,0.7014,0.3101,0.0,0.0,1,1
148,0.3827,1,0.045884546,1,1,1,1,1,0.1132,1,0.0,1,1,1,0.3819,0.0,1,1,1,0.3799,0.477,0.4315,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1599,0.1355,0.6223,0.1046,0.1026,0.1061,0.0,0.0,1,1,1,1,1,0.7448,0.2997,0.8161,0.4353,0.3996,0.7632,0.3011,0.0,0.0,1,1
149,0.1854,1,0.045884546,1,1,1,1,1,0.0879,1,0.0215,1,1,1,0.2395,0.0185,1,1,1,0.2097,0.2469,0.2573,0.0738,0.0818,0.0717,0.13,1,1,1,1,1,0.195,0.1521,0.294,0.1934,0.154,0.1804,0.1267,0.0532,1,1,1,1,1,0.4589,0.2146,0.5681,0.2479,0.2346,0.4871,0.192,0.0145,0.0068,1,1
150,0.1545,1,0.045884546,1,1,1,1,1,0.0468,1,0.2575,1,1,1,0.2909,0.3393,1,1,1,0.1384,0.2063,0.2551,0.4827,0.4818,0.4703,0.4994,1,1,1,1,1,0.1313,0.1003,0.1018,0.1388,0.0973,0.1268,0.4641,0.4475,1,1,1,1,1,0.566,0.1624,0.6851,0.3364,0.3023,0.5967,0.1611,0.437,0.4221,1,1
151,0.1729,1,0.045884546,1,1,1,1,1,0.0728,1,0.425,1,1,1,0.3047,0.5272,1,1,1,0.108,0.1742,0.2221,0.7263,0.7247,0.7111,0.7328,1,1,1,1,1,0.1598,0.1227,0.0634,0.1522,0.0926,0.1303,0.6831,0.6697,1,1,1,1,1,0.5926,0.2167,0.6761,0.3817,0.3597,0.6141,0.135,0.6771,0.6775,1,1
152,0.2348,1,0.045884546,1,1,1,1,1,0.04,1,0.552,1,1,1,0.2013,0.623,1,1,1,0.1852,0.2232,0.2705,0.8398,0.8357,0.822,0.8364,1,1,1,1,1,0.0746,0.0618,0.0215,0.1227,0.0418,0.0604,0.7863,0.7818,1,1,1,1,1,0.349,0.1487,0.4235,0.2405,0.2311,0.3682,0.0908,0.8036,0.8143,1,1
153,0.331,1,0.045884546,1,1,1,1,1,0.0454,1,0.6186,1,1,1,0.1263,0.6586,1,1,1,0.3154,0.3431,0.371,0.8951,0.8938,0.8838,0.8969,1,1,1,1,1,0.0803,0.058,0.0167,0.0552,0.0016,0.0046,0.83,0.8243,1,1,1,1,1,0.198,0.1078,0.2359,0.1424,0.1397,0.2078,0.0603,0.8557,0.8727,1,1
154,0.3076,1,0.045884546,1,1,1,1,1,0.0669,1,0.6552,1,1,1,0.061,0.6534,1,1,1,0.2437,0.3366,0.354,0.9163,0.9155,0.9073,0.92,1,1,1,1,1,0.1053,0.0786,0.0,0.0196,0.0077,0.013,0.8466,0.8463,1,1,1,1,1,0.0897,0.0459,0.1065,0.0728,0.063,0.094,0.0276,0.8569,0.8869,1,1
155,0.3217,1,0.045884546,1,1,1,1,1,0.1256,1,0.6617,1,1,1,0.0812,0.6396,1,1,1,0.2574,0.3585,0.3677,0.9211,0.9205,0.9069,0.9251,1,1,1,1,1,0.1741,0.157,0.0078,0.0108,0.0078,0.0141,0.8457,0.8192,1,1,1,1,1,0.1428,0.0194,0.188,0.0785,0.0532,0.1544,0.0282,0.8338,0.8517,1,1
156,0.3315,1,0.045884546,1,1,1,1,1,0.1176,1,0.6568,1,1,1,0.1113,0.6413,1,1,1,0.2643,0.3762,0.3715,0.9054,0.9053,0.9024,0.9158,1,1,1,1,1,0.1158,0.1056,0.0311,0.0199,0.0498,0.0198,0.8457,0.7988,1,1,1,1,1,0.2065,0.0414,0.2649,0.0812,0.0657,0.2216,0.0331,0.8543,0.847,1,1
157,0.3335,1,0.045884546,1,1,1,1,1,0.1042,1,0.6424,1,1,1,0.063,0.6345,1,1,1,0.2939,0.3858,0.4157,0.8796,0.8853,0.8843,0.9039,1,1,1,1,1,0.0718,0.086,0.0813,0.0298,0.0886,0.0417,0.8293,0.7766,1,1,1,1,1,0.0991,0.028,0.1375,0.0218,0.0189,0.109,0.0217,0.8369,0.8137,1,1
158,0.2933,1,0.045884546,1,1,1,1,1,0.1732,1,0.6044,1,1,1,0.0989,0.644,1,1,1,0.2764,0.3343,0.3897,0.8493,0.8596,0.864,0.8721,1,1,1,1,1,0.2069,0.2326,0.1295,0.0675,0.1265,0.068,0.8045,0.7834,1,1,1,1,1,0.1688,0.0815,0.1301,0.0429,0.0588,0.1588,0.0445,0.8239,0.7944,1,1
159,0.2708,1,0.045884546,1,1,1,1,1,0.3193,1,0.5418,1,1,1,0.1069,0.6165,1,1,1,0.2821,0.3018,0.3718,0.8238,0.825,0.8248,0.8359,1,1,1,1,1,0.2912,0.3777,0.1391,0.2685,0.3131,0.2614,0.7622,0.6969,1,1,1,1,1,0.1673,0.0684,0.1421,0.1193,0.1002,0.1608,0.069,0.8027,0.7866,1,1
160,0.2583,1,0.045884546,1,1,1,1,1,0.4189,1,0.4487,1,1,1,0.1278,0.5804,1,1,1,0.263,0.343,0.4001,0.7746,0.768,0.7612,0.7834,1,1,1,1,1,0.5368,0.4608,0.0757,0.1639,0.2099,0.2074,0.6604,0.5373,1,1,1,1,1,0.1708,0.1012,0.1311,0.15,0.1536,0.1606,0.1016,0.7303,0.7095,1,1
161,0.2517,1,0.045884546,1,1,1,1,1,0.3798,1,0.2889,1,1,1,0.1506,0.4262,1,1,1,0.2837,0.3399,0.403,0.622,0.6218,0.6132,0.6405,1,1,1,1,1,0.6746,0.628,0.0616,0.1699,0.2423,0.2434,0.4461,0.3588,1,1,1,1,1,0.2093,0.1261,0.151,0.1915,0.1748,0.1943,0.1064,0.5412,0.516,1,1
162,0.2859,1,0.045884546,1,1,1,1,1,0.4862,1,0.0918,1,1,1,0.1666,0.19,1,1,1,0.3181,0.2813,0.4144,0.3538,0.3518,0.3429,0.3737,1,1,1,1,1,0.7126,0.7138,0.0393,0.4692,0.6836,0.6152,0.1221,0.0693,1,1,1,1,1,0.2041,0.1515,0.1566,0.2578,0.2078,0.1918,0.1206,0.2456,0.2113,1,1
163,0.2865,1,0.045884546,1,1,1,1,1,0.3237,1,0.0,1,1,1,0.195,0.0,1,1,1,0.3478,0.2689,0.4017,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5758,0.5139,0.0902,0.4032,0.6632,0.5181,0.0,0.0,1,1,1,1,1,0.2584,0.1959,0.2493,0.3028,0.2566,0.2561,0.195,0.0,0.0,1,1
164,0.24,1,0.045884546,1,1,1,1,1,0.3737,1,0.0,1,1,1,0.291,0.0,1,1,1,0.3206,0.2767,0.3861,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6531,0.5642,0.155,0.3928,0.5399,0.4663,0.0,0.0,1,1,1,1,1,0.4225,0.2133,0.6125,0.3914,0.373,0.4714,0.4514,0.0,0.0,1,1
165,0.3435,1,0.045884546,1,1,1,1,1,0.3301,1,0.0,1,1,1,0.343,0.0,1,1,1,0.4531,0.4756,0.54,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6417,0.5138,0.223,0.2494,0.2926,0.2828,0.0,0.0,1,1,1,1,1,0.4337,0.2172,0.5794,0.3812,0.3851,0.4713,0.5093,0.0,0.0,1,1
166,0.3612,1,0.045884546,1,1,1,1,1,0.2372,1,0.0,1,1,1,0.3709,0.0,1,1,1,0.4739,0.4904,0.5419,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5366,0.4018,0.4363,0.2165,0.2327,0.2307,0.0,0.0,1,1,1,1,1,0.5673,0.3235,0.6005,0.5362,0.5433,0.5759,0.499,0.0,0.0,1,1
167,0.3186,1,0.045884546,1,1,1,1,1,0.1999,1,0.0,1,1,1,0.3595,0.0,1,1,1,0.4485,0.4107,0.4708,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4555,0.3415,0.6155,0.1397,0.1549,0.1532,0.0,0.0,1,1,1,1,1,0.5782,0.3134,0.6084,0.5353,0.5036,0.586,0.5126,0.0,0.0,1,1
168,0.3156,1,0.045884546,1,1,1,1,1,0.159,1,0.0,1,1,1,0.3355,0.0,1,1,1,0.5222,0.3972,0.4532,0.0,0.0,0.0,0.0,1,1,1,1,1,0.3451,0.2655,0.6185,0.0754,0.0925,0.0859,0.0,0.0,1,1,1,1,1,0.5437,0.2978,0.575,0.4788,0.4456,0.5518,0.5068,0.0,0.0,1,1
169,0.2333,1,0.039477629,1,1,1,1,1,0.0583,1,0.0,1,1,1,0.156,0.0,1,1,1,0.3059,0.2607,0.2591,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1085,0.0883,0.2018,0.7982,0.7111,0.7419,0.0,0.0,1,1,1,1,1,0.2958,0.0919,0.4204,0.2391,0.1918,0.3279,0.1701,0.0,0.0,1,1
170,0.2556,1,0.039477629,1,1,1,1,1,0.0403,1,0.0,1,1,1,0.1678,0.0,1,1,1,0.3414,0.2483,0.2164,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0973,0.0728,0.1533,0.6084,0.5292,0.5627,0.0,0.0,1,1,1,1,1,0.2947,0.0737,0.4335,0.2013,0.1708,0.3305,0.1443,0.0,0.0,1,1
171,0.2139,1,0.039477629,1,1,1,1,1,0.0478,1,0.0,1,1,1,0.2374,0.0,1,1,1,0.2801,0.2268,0.1899,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1114,0.0963,0.2151,0.5188,0.445,0.448,0.0,0.0,1,1,1,1,1,0.4123,0.0963,0.5939,0.3307,0.2663,0.4591,0.2232,0.0,0.0,1,1
172,0.2837,1,0.039477629,1,1,1,1,1,0.0495,1,0.0,1,1,1,0.2364,0.0,1,1,1,0.3618,0.2543,0.2319,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1259,0.0964,0.1972,0.3952,0.3475,0.3432,0.0,0.0,1,1,1,1,1,0.387,0.0891,0.5569,0.3157,0.2655,0.4308,0.2695,0.0,0.0,1,1
173,0.3108,1,0.039477629,1,1,1,1,1,0.0407,1,0.0,1,1,1,0.2497,0.0,1,1,1,0.3977,0.3031,0.2759,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0855,0.062,0.1856,0.3998,0.3741,0.3665,0.0,0.0,1,1,1,1,1,0.3925,0.128,0.5703,0.3374,0.2828,0.4383,0.2789,0.0,0.0,1,1
174,0.2802,1,0.039477629,1,1,1,1,1,0.0465,1,0.0,1,1,1,0.3259,0.0,1,1,1,0.3695,0.272,0.2577,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0514,0.0445,0.2226,0.4136,0.4064,0.4067,0.0,0.0,1,1,1,1,1,0.4382,0.245,0.5933,0.3593,0.3092,0.4782,0.3034,0.0,0.0,1,1
175,0.2779,1,0.039477629,1,1,1,1,1,0.0427,1,0.2383,1,1,1,0.3118,0.2362,1,1,1,0.3636,0.2765,0.2424,0.0246,0.0197,0.0427,0.0079,1,1,1,1,1,0.0133,0.0121,0.3492,0.3786,0.3482,0.3526,0.3387,0.3684,1,1,1,1,1,0.3717,0.1835,0.4912,0.3099,0.272,0.4025,0.306,0.2952,0.3026,1,1
176,0.267,1,0.039477629,1,1,1,1,1,0.1522,1,0.4343,1,1,1,0.5482,0.4648,1,1,1,0.3374,0.2472,0.2395,0.2223,0.2509,0.2801,0.1592,1,1,1,1,1,0.1613,0.1437,0.6137,0.6335,0.6012,0.6287,0.5953,0.627,1,1,1,1,1,0.6428,0.3015,0.7632,0.6436,0.5729,0.6738,0.6169,0.5957,0.5746,1,1
177,0.3445,1,0.039477629,1,1,1,1,1,0.3306,1,0.5353,1,1,1,0.6432,0.6031,1,1,1,0.4255,0.3306,0.3095,0.42,0.4408,0.4617,0.268,1,1,1,1,1,0.3167,0.3446,0.8105,0.6282,0.7176,0.6872,0.7354,0.7358,1,1,1,1,1,0.7332,0.4811,0.812,0.7899,0.6972,0.7535,0.7503,0.7796,0.7548,1,1
178,0.4724,1,0.039477629,1,1,1,1,1,0.4253,1,0.5971,1,1,1,0.7138,0.6807,1,1,1,0.5406,0.4374,0.4778,0.552,0.5745,0.5297,0.3542,1,1,1,1,1,0.4583,0.461,0.8591,0.7905,0.872,0.8138,0.8323,0.8264,1,1,1,1,1,0.7911,0.5385,0.8425,0.8116,0.7599,0.8043,0.7796,0.8802,0.897,1,1
179,0.519,1,0.039477629,1,1,1,1,1,0.3749,1,0.6293,1,1,1,0.6768,0.7084,1,1,1,0.5445,0.4496,0.5997,0.6428,0.6609,0.5793,0.5996,1,1,1,1,1,0.3863,0.3745,0.8194,0.4333,0.5078,0.491,0.8883,0.8803,1,1,1,1,1,0.7949,0.5894,0.8442,0.7852,0.7307,0.8076,0.7175,0.9156,0.9267,1,1
180,0.5275,1,0.039477629,1,1,1,1,1,0.3659,1,0.6425,1,1,1,0.6756,0.7037,1,1,1,0.5512,0.5336,0.5205,0.7231,0.6444,0.6394,0.7533,1,1,1,1,1,0.3856,0.3771,0.6733,0.3904,0.5261,0.4566,0.8918,0.8557,1,1,1,1,1,0.7888,0.5722,0.8314,0.7632,0.7253,0.7998,0.7065,0.9109,0.9208,1,1
181,0.4387,1,0.039477629,1,1,1,1,1,0.4284,1,0.6243,1,1,1,0.6206,0.6603,1,1,1,0.4944,0.445,0.4211,0.6565,0.6234,0.6982,0.7644,1,1,1,1,1,0.4408,0.4339,0.6796,0.4041,0.5535,0.489,0.8356,0.8101,1,1,1,1,1,0.6708,0.576,0.6999,0.7061,0.6462,0.6783,0.7015,0.8603,0.8595,1,1
182,0.3042,1,0.039477629,1,1,1,1,1,0.4666,1,0.5286,1,1,1,0.6191,0.5716,1,1,1,0.3033,0.3285,0.3503,0.6612,0.6425,0.6084,0.6915,1,1,1,1,1,0.4604,0.4831,0.7057,0.5062,0.6962,0.6302,0.7027,0.7016,1,1,1,1,1,0.6887,0.4954,0.7167,0.6948,0.6434,0.696,0.7126,0.7437,0.7534,1,1
183,0.2062,1,0.039477629,1,1,1,1,1,0.517,1,0.3824,1,1,1,0.521,0.4201,1,1,1,0.2377,0.2504,0.2269,0.497,0.4974,0.4244,0.5149,1,1,1,1,1,0.5187,0.5545,0.669,0.5966,0.7449,0.6696,0.4956,0.5193,1,1,1,1,1,0.5468,0.4247,0.5786,0.5956,0.5454,0.555,0.6486,0.5452,0.5678,1,1
184,0.0465,1,0.039477629,1,1,1,1,1,0.4173,1,0.1483,1,1,1,0.2371,0.1686,1,1,1,0.0479,0.0647,0.0558,0.1991,0.1828,0.1612,0.1645,1,1,1,1,1,0.4739,0.5046,0.2856,0.5958,0.7829,0.6859,0.149,0.2113,1,1,1,1,1,0.2063,0.2152,0.2238,0.2328,0.2008,0.2108,0.2835,0.2334,0.2638,1,1
185,0.0295,1,0.039477629,1,1,1,1,1,0.2395,1,0.0,1,1,1,0.1006,0.0,1,1,1,0.0317,0.0217,0.0219,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2776,0.3235,0.0735,0.7157,0.8264,0.7486,0.0,0.0,1,1,1,1,1,0.0727,0.0757,0.0841,0.0721,0.0617,0.0756,0.1177,0.0,0.0,1,1
186,0.0256,1,0.039477629,1,1,1,1,1,0.2095,1,0.0,1,1,1,0.0748,0.0,1,1,1,0.04,0.0194,0.0245,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1889,0.2391,0.1074,0.7031,0.7402,0.6935,0.0,0.0,1,1,1,1,1,0.0513,0.0654,0.0714,0.0614,0.0472,0.0565,0.0895,0.0,0.0,1,1
187,0.0244,1,0.039477629,1,1,1,1,1,0.2316,1,0.0,1,1,1,0.1092,0.0,1,1,1,0.0335,0.0159,0.0316,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1965,0.2696,0.1541,0.725,0.7647,0.7529,0.0,0.0,1,1,1,1,1,0.1146,0.0741,0.1285,0.1164,0.0986,0.1182,0.1249,0.0,0.0,1,1
188,0.0324,1,0.039477629,1,1,1,1,1,0.2002,1,0.0,1,1,1,0.1347,0.0,1,1,1,0.0324,0.023,0.0284,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2381,0.243,0.1849,0.7751,0.7894,0.7954,0.0,0.0,1,1,1,1,1,0.1622,0.1087,0.1794,0.1587,0.134,0.1667,0.1315,0.0,0.0,1,1
189,0.0231,1,0.039477629,1,1,1,1,1,0.1686,1,0.0,1,1,1,0.1806,0.0,1,1,1,0.0247,0.0175,0.0199,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2659,0.2463,0.2129,0.6893,0.6743,0.699,0.0,0.0,1,1,1,1,1,0.2958,0.0995,0.3435,0.2579,0.2125,0.3081,0.2061,0.0,0.0,1,1
190,0.025,1,0.039477629,1,1,1,1,1,0.1352,1,0.0,1,1,1,0.1238,0.0,1,1,1,0.0204,0.0214,0.0265,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2217,0.1969,0.1493,0.666,0.6723,0.6759,0.0,0.0,1,1,1,1,1,0.2734,0.0529,0.3401,0.2158,0.1986,0.2906,0.159,0.0,0.0,1,1
191,0.0218,1,0.039477629,1,1,1,1,1,0.1389,1,0.0,1,1,1,0.1354,0.0,1,1,1,0.0213,0.0271,0.0247,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2611,0.2047,0.2677,0.6252,0.6174,0.6093,0.0,0.0,1,1,1,1,1,0.2499,0.0769,0.317,0.23,0.1944,0.2672,0.1784,0.0,0.0,1,1
192,0.0236,1,0.039477629,1,1,1,1,1,0.1181,1,0.0,1,1,1,0.1421,0.0,1,1,1,0.0228,0.0254,0.0195,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1973,0.1589,0.2849,0.6904,0.7001,0.6827,0.0,0.0,1,1,1,1,1,0.2746,0.079,0.3695,0.2788,0.2258,0.2991,0.2491,0.0,0.0,1,1
193,0.2345,1,0.006884069,1,1,1,1,1,0.5878,1,0.0,1,1,1,0.6011,0.0,1,1,1,0.2834,0.288,0.2331,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5305,0.5803,0.6162,0.5874,0.8628,0.7905,0.0,0.0,1,1,1,1,1,0.6805,0.7843,0.607,0.6271,0.6452,0.6616,0.5481,0.0,0.0,1,1
194,0.2697,1,0.006884069,1,1,1,1,1,0.5301,1,0.0,1,1,1,0.5914,0.0,1,1,1,0.361,0.3275,0.2723,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4654,0.5128,0.703,0.881,1.0,1.0,0.0,0.0,1,1,1,1,1,0.639,0.8016,0.56,0.6459,0.6532,0.6186,0.6162,0.0,0.0,1,1
195,0.2377,1,0.006884069,1,1,1,1,1,0.6197,1,0.0,1,1,1,0.5513,0.0,1,1,1,0.3376,0.2874,0.2376,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6221,0.6132,0.6274,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.5607,0.7817,0.4727,0.5441,0.5642,0.538,0.5809,0.0,0.0,1,1
196,0.1636,1,0.006884069,1,1,1,1,1,0.6501,1,0.0,1,1,1,0.562,0.0,1,1,1,0.2258,0.1954,0.1777,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6293,0.6444,0.6504,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.522,0.8028,0.4301,0.5184,0.5398,0.4983,0.5714,0.0,0.0,1,1
197,0.1484,1,0.006884069,1,1,1,1,1,0.4621,1,0.0,1,1,1,0.4761,0.0,1,1,1,0.1937,0.2013,0.2035,0.0,0.0,0.0,0.0,1,1,1,1,1,0.3343,0.4205,0.5669,1.0,0.9831,0.9634,0.0,0.0,1,1,1,1,1,0.4614,0.7462,0.3841,0.4531,0.455,0.4414,0.4493,0.0,0.0,1,1
198,0.1299,1,0.006884069,1,1,1,1,1,0.5599,1,0.0,1,1,1,0.4873,0.0,1,1,1,0.1593,0.1884,0.2124,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4543,0.567,0.3888,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.5375,0.6791,0.4716,0.475,0.4956,0.5205,0.4753,0.0,0.0,1,1
199,0.1096,1,0.006884069,1,1,1,1,1,0.5734,1,0.0183,1,1,1,0.5496,0.0667,1,1,1,0.1441,0.1424,0.1556,0.2332,0.2261,0.1943,0.1642,1,1,1,1,1,0.4888,0.5665,0.5041,1.0,1.0,1.0,0.098,0.0196,1,1,1,1,1,0.7071,0.7132,0.6369,0.6497,0.6479,0.689,0.582,0.1056,0.0511,1,1
