Hour,Wind,Solar
4378,0.855446577,0
4379,0.849380016,0
4380,0.845808148,0
4381,0.834066272,0
4382,0.846974254,0.177301794
4383,0.63094753,0.499845833
4384,0.235975951,0.757071137
4385,0.001128966,0.887580693
4386,0.003495411,0.908000529
4387,0.014137542,0.927503228
4388,0.109316029,0.934244037
4389,0.105630547,0.932133794
4390,0.16072154,0.969529748
4391,0.297275722,0.95318687
4392,0.368126601,0.940717459
4393,0.385243714,0.887359679
4394,0.329217225,0.717667997
4395,0.274879962,0.462229848
4396,0.483413041,0
4397,0.514687538,0
4398,0.552842557,0
4399,0.656199455,0
4400,0.684732676,0
4401,0.648869991,0
4402,0.59071666,0
4403,0.60671854,0
4404,0.458934397,0
4405,0.351591617,0
4406,0.260895938,0.181343123
4407,0.282672375,0.54779458
4408,0.042384386,0.746534646
4409,0.003991752,0.888664901
4410,0.014177464,0.90429157
4411,0.048097719,0.910397172
4412,0.034545328,0.921025276
4413,0.152924478,0.911813855
4414,0.176946864,0.928935885
4415,0.095578767,0.904873729
4416,0.124159805,0.892993748
4417,0.104265481,0.843405545
4418,0.105937421,0.680239081
4419,0.028969955,0.415583402
4420,0.018462364,0
4421,0.020877197,0
4422,0.013966585,0
4423,0.039972991,0
4424,0.219159126,0
4425,0.188030556,0
4426,0.216264784,0
4427,0.321939886,0
4428,0.402188361,0
4429,0.359939903,0
4430,0.329061598,0
4431,0.206195891,0.340492964
4432,0.068692259,0.589400768
4433,0.014326381,0.784162343
4434,0.100904614,0.848886013
4435,0.319525868,0.888413906
4436,0.474939525,0.916663587
4437,0.333696902,0.916611493
4438,0.328183174,0.908686757
4439,0.235988975,0.880800605
4440,0.075210422,0.858375192
4441,0.045707129,0.813862443
4442,0.064175814,0.656413853
4443,0.070938766,0.421993494
4444,0.003365451,0
4445,0.004068029,0
4446,0.039901182,0
4447,0.124702685,0
4448,0.140741825,0
4449,0.146657243,0
4450,0.234329849,0
4451,0.353293031,0
4452,0.397665083,0
4453,0.415415913,0
4454,0.20038867,0.07604605
4455,0.172011137,0.51831615
4456,0.016345888,0.709285378
4457,0.002479268,0.787641823
4458,0.089212641,0.863503456
4459,0.108234167,0.89800787
4460,0.262077063,0.924887538
4461,0.297100008,0.922364056
4462,0.269362062,0.933884382
4463,0.229031488,0.930715799
4464,0.080946714,0.919285417
4465,0.037072331,0.863198638
4466,0.037429843,0.695725799
4467,0.037517529,0.434766114
4468,0.058079451,0
4469,0.055810567,0
4470,0.174435779,0
4471,0.149882495,0
4472,0.318991661,0
4473,0.372164041,0
4474,0.434760094,0
4475,0.377029151,0
4476,0.440945834,0
4477,0.536875427,0
4478,0.542141259,0.194839686
4479,0.471476316,0.514779329
4480,0.100784115,0.762884617
4481,0.027290162,0.886136591
4482,0.01126489,0.908358395
4483,0.075445369,0.914175093
4484,0.226644382,0.934222698
4485,0.243156374,0.935690522
4486,0.214044884,0.948780775
4487,0.116508298,0.943260431
4488,0.172197536,0.93723774
4489,0.327089727,0.89586103
4490,0.188113078,0.726836562
4491,0.236391276,0.4620713
4492,0.486934423,0
4493,0.480614305,0
4494,0.455318809,0
4495,0.413743556,0
4496,0.392699838,0
4497,0.329175472,0
4498,0.31943953,0
4499,0.309881568,0
4500,0.430965751,0
4501,0.469698995,0
4502,0.68786031,0.226391584
4503,0.713158965,0.554877281
4504,0.26115793,0.762565136
4505,0.110323109,0.886162162
4506,0.144940466,0.910973907
4507,0.206697643,0.924225569
4508,0.24962911,0.933677614
4509,0.380435467,0.930735469
4510,0.27534461,0.931337297
4511,0.5885005,0.94710505
4512,0.562394023,0.929843664
4513,0.578416109,0.873391509
4514,0.44613418,0.720481873
4515,0.521834373,0.468765736
4516,0.616877735,0
4517,0.595977426,0
4518,0.658586979,0
4519,0.70879662,0
4520,0.654511094,0
4521,0.648440003,0
4522,0.633427739,0
4523,0.523342729,0
4524,0.587539434,0
4525,0.610114515,0
4526,0.665180922,0.220054373
4527,0.574003696,0.553584874
4528,0.378696203,0.74781549
4529,0.130541474,0.864756346
4530,0.081811152,0.88750428
4531,0.134135216,0.912744224
4532,0.158277869,0.922320008
4533,0.083679661,0.915436506
4534,0.227075234,0.94765842
4535,0.232837975,0.913650155
4536,0.248507351,0.88862741
4537,0.320187509,0.830539584
4538,0.166057929,0.655940294
4539,0.156699345,0.394947946
4540,0.449910939,0
4541,0.514690459,0
4542,0.589224458,0
4543,0.684054494,0
4544,0.624873102,0
4545,0.679435134,0
4546,0.748932481,0
4547,0.729282141,0
4548,0.71087563,0
4549,0.586990118,0
4550,0.645382464,0.150220901
4551,0.637589216,0.489117324
4552,0.180773586,0.714247227
4553,0.03370266,0.835827827
4554,0.007025515,0.863443434
4555,0.011312313,0.890233219
4556,0.053971417,0.898884416
4557,0.152265131,0.907951474
4558,0.224368334,0.924151123
4559,0.227304459,0.897214651
4560,0.196753234,0.881579995
4561,0.144907713,0.811891437
4562,0.21579507,0.649208903
4563,0.331066847,0.391509354
4564,0.456341505,0
4565,0.545163393,0
4566,0.532980144,0
4567,0.555789292,0
4568,0.629517198,0
4569,0.697644949,0
4570,0.765733123,0
4571,0.817962527,0
4572,0.761690259,0
4573,0.779288232,0
4574,0.788656116,0.06188868
4575,0.708644748,0.362274498
4576,0.337119073,0.520260572
4577,0.058041044,0.772920012
4578,0.004819852,0.833810806
4579,0.015641131,0.847658455
4580,0.058324434,0.87090373
4581,0.148431242,0.894092202
4582,0.229503661,0.901006699
4583,0.251538306,0.87866205
4584,0.216260344,0.75332737
4585,0.373478651,0.678998888
4586,0.39886573,0.454695284
4587,0.57886827,0.235604838
4588,0.549012065,0
4589,0.621777415,0
4590,0.681437016,0
4591,0.773227572,0
4592,0.773550987,0
4593,0.820504606,0
4594,0.735728145,0
4595,0.699715257,0
4596,0.611639917,0
4597,0.641166329,0
4598,0.654573798,0.025569111
4599,0.611160636,0.394696474
4600,0.251652986,0.527054429
4601,0.099145383,0.783066034
4602,0.060872618,0.854056239
4603,0.103345074,0.846476793
4604,0.250140756,0.688250542
4605,0.286959767,0.657032013
4606,0.486477971,0.780392051
4607,0.348345488,0.578892887
4608,0.328235567,0.419748545
4609,0.333821148,0.351996183
4610,0.297667593,0.373527467
4611,0.112888634,0.075759053
4612,0.187378764,0
4613,0.279844642,0
4614,0.365564376,0
4615,0.442655146,0
4616,0.441361189,0
4617,0.434165776,0
4618,0.351809651,0
4619,0.177290827,0
4620,0.10103102,0
4621,0.062461197,0
4622,0.103732154,0
4623,0.17070955,0.062186301
4624,0.132309854,0.19477877
4625,0.120308265,0.338465571
4626,0.151924819,0.405508101
4627,0.249823242,0.518924832
4628,0.179084152,0.595579505
4629,0.112396017,0.624083638
4630,0.178465262,0.613333702
4631,0.081180863,0.524118066
4632,0.235859126,0.441760838
4633,0.112934671,0.388078183
4634,0.085137635,0.231903017
4635,0.008209866,0.026630599
4636,0.013706712,0
4637,0.014062049,0
4638,0.011476532,0
4639,0.057723034,0
4640,0.148846835,0
4641,0.377169013,0
4642,0.295666426,0
4643,0.111512482,0
4644,0.044507232,0
4645,0.148511663,0
4646,0.144252196,0
4647,0.126366988,0.097151116
4648,0.03042726,0.248845503
4649,0.013996565,0.415254861
4650,0.031478506,0.581285834
4651,0.062254082,0.734508932
4652,0.042523805,0.730216026
4653,0.103443146,0.64751178
4654,0.040957391,0.601297736
4655,0.109496444,0.541308939
4656,0.22656329,0.620575607
4657,0.084662735,0.510381997
4658,0.042279713,0.384883881
4659,0.14755027,0.179939628
4660,0.058344379,0
4661,0.001503284,0
4662,0.004367141,0
4663,0.007658209,0
4664,0.008990047,0
4665,0.007248324,0
4666,0.013420991,0
4667,0.009437138,0
4668,0.012004064,0
4669,0.004441211,0
4670,0.024071924,0
4671,0.011716734,0.40614298
4672,0.012671554,0.641151786
4673,0,0.78600955
4674,0.001950992,0.825799465
4675,0.017649358,0.847053528
4676,0.04964526,0.862922549
4677,0.043371782,0.837728739
4678,0.076994136,0.877507746
4679,0.036195166,0.845522046
4680,0.011833658,0.823365867
4681,0.025840808,0.780321717
4682,0.074459165,0.629796386
4683,0.032822743,0.352178216
4684,0.133820847,0
4685,0.323578537,0
4686,0.324380875,0
4687,0.619683981,0
4688,0.352052778,0
4689,0.340156585,0
4690,0.104132466,0
4691,0.02824812,0
4692,0.055347878,0
4693,0.125506714,0
4694,0.19496496,0.07610888
4695,0.107556209,0.492913425
4696,0.049030803,0.713331103
4697,0.002305725,0.869944453
4698,0.024137422,0.897454381
4699,0.109922692,0.91516304
4700,0.048085362,0.933210611
4701,0.042862169,0.936516285
4702,0.175117463,0.96477282
4703,0.279941291,0.934345484
4704,0.175017953,0.921177506
4705,0.183315024,0.879470885
4706,0.177324206,0.717534363
4707,0.288016558,0.457752854
4708,0.622203231,0
4709,0.609043479,0
4710,0.635561466,0
4711,0.701598644,0
4712,0.684512973,0
4713,0.730077982,0
4714,0.759992361,0
4715,0.829659641,0
4716,0.848972261,0
4717,0.854155421,0
4718,0.86315763,0.10915105
4719,0.796335101,0.533343017
4720,0.456932783,0.748066723
4721,0.1205457,0.902827024
4722,0.049138874,0.934310496
4723,0.042957686,0.933587313
4724,0.068755127,0.940367818
4725,0.155862033,0.952920318
4726,0.373849452,0.988784373
4727,0.289168715,0.955685496
4728,0.249502867,0.941268623
4729,0.474965662,0.887897849
4730,0.727387428,0.732460022
4731,0.652687669,0.461530387
4732,0.730903804,0
4733,0.730853081,0
4734,0.786225438,0
4735,0.818897724,0
4736,0.804542661,0
4737,0.817984998,0
4738,0.79128325,0
4739,0.816784978,0
4740,0.84422791,0
4741,0.844840407,0
4742,0.84250176,0.01929106
4743,0.82689476,0.482193351
4744,0.666197658,0.770267367
4745,0.428888798,0.91013515
4746,0.286346763,0.93629992
4747,0.202975124,0.951755762
4748,0.204668909,0.956157088
4749,0.244654864,0.957631409
4750,0.244756669,0.970664501
4751,0.456923723,0.955632091
4752,0.602216363,0.922345877
4753,0.693374634,0.872394204
4754,0.622375607,0.715315461
4755,0.676230133,0.445667624
4756,0.687564969,0
4757,0.708194733,0
4758,0.686705053,0
4759,0.717102408,0
4760,0.749324024,0
4761,0.736476302,0
4762,0.806675792,0
4763,0.808092952,0
4764,0.782237411,0
4765,0.758925021,0
4766,0.804145873,0.026020516
4767,0.699331641,0.363770455
4768,0.439927906,0.54215008
4769,0.231568322,0.701862097
4770,0.085710704,0.75832957
4771,0.047933906,0.768507481
4772,0.085823551,0.815088868
4773,0.190858454,0.764771938
4774,0.399553984,0.776590586
4775,0.57187134,0.810811877
4776,0.71650964,0.868697464
4777,0.515060902,0.816282749
4778,0.271455944,0.623274088
4779,0.327027798,0.359355032
4780,0.308477074,0
4781,0.561098039,0
4782,0.562815845,0
4783,0.319930553,0
4784,0.246395648,0
4785,0.13512364,0
4786,0.238375932,0
4787,0.488491714,0
4788,0.612195492,0
4789,0.727752686,0
4790,0.715515971,0
4791,0.553460956,0.455441773
4792,0.11128097,0.697496176
4793,0.013130445,0.84013021
4794,0.005694047,0.871819019
4795,0.035633672,0.800128579
4796,0.026927924,0.804902911
4797,0.142063484,0.910018563
4798,0.14578782,0.913919508
4799,0.208462417,0.89162004
4800,0.23420088,0.821636915
4801,0.186630338,0.760022581
4802,0.188179135,0.601493597
4803,0.194611758,0.331549644
4804,0.456216782,0
4805,0.494135648,0
4806,0.601242661,0
4807,0.522995114,0
4808,0.6379143,0
4809,0.668050766,0
4810,0.758030295,0
4811,0.703747749,0
4812,0.71565479,0
4813,0.67712307,0
4814,0.638456821,0
4815,0.474506855,0.435929835
4816,0.089819357,0.673501551
4817,0.049639769,0.826773047
4818,0.012418743,0.854855776
4819,0.009850389,0.865517497
4820,0.057549633,0.893473625
4821,0.081160106,0.90245378
4822,0.144685701,0.936375499
4823,0.275645286,0.889142573
4824,0.213606238,0.775704741
4825,0.291856855,0.815460205
4826,0.173554093,0.638172626
4827,0.221550256,0.364008665
4828,0.335375339,0
4829,0.504982114,0
4830,0.543773592,0
4831,0.576317668,0
4832,0.55498457,0
4833,0.542857766,0
4834,0.504727244,0
4835,0.652765036,0
4836,0.757582784,0
4837,0.723117352,0
4838,0.617846251,0
4839,0.501670599,0.387838662
4840,0.078652933,0.65162003
4841,0.091903396,0.808914959
4842,0.040022284,0.823428571
4843,0.038083214,0.870694518
4844,0.090423569,0.860046327
4845,0.169416398,0.869096637
4846,0.156635538,0.872298062
4847,0.073922634,0.85653007
4848,0.085336059,0.834196568
4849,0.139226407,0.764506698
4850,0.194647953,0.60092783
4851,0.197502583,0.331093669
4852,0.349939555,0
4853,0.479731083,0
4854,0.570226014,0
4855,0.617925406,0
4856,0.099803485,0
4857,0.064366236,0
4858,0.043634139,0
4859,0.023642633,0
4860,0.054038074,0
4861,0.063497648,0
4862,0.043802153,0
4863,0.012910808,0.396867931
4864,0.021865003,0.618418574
4865,0.016203703,0.772858858
4866,0.044729587,0.810040474
4867,0.085795976,0.833716154
4868,0.103267655,0.835663438
4869,0.109116748,0.844702005
4870,0.207250357,0.849764943
4871,0.156298801,0.828818202
4872,0.2184944,0.789066851
4873,0.07685028,0.699892521
4874,0.081345811,0.520021617
4875,0.038378745,0.286789715
4876,0.102228127,0
4877,0.245821923,0
4878,0.630536854,0
4879,0.688446343,0
4880,0.568125784,0
4881,0.416973442,0
4882,0.21831122,0
4883,0.144208789,0
4884,0.124681696,0
4885,0.10430827,0
4886,0.09820123,0
4887,0.151789293,0.397581726
4888,0.012926525,0.642487407
4889,0.0013188,0.792195976
4890,0.009095806,0.828244925
4891,0.156615198,0.833635211
4892,0.317076027,0.85783577
4893,0.218539685,0.876935244
4894,0.140077114,0.868587017
4895,0.19774197,0.855720282
4896,0.327776492,0.849209011
4897,0.467955172,0.791366935
4898,0.45946604,0.609146595
4899,0.624294519,0.343718648
4900,0.67115581,0
4901,0.689262927,0
4902,0.786500454,0
4903,0.747336805,0
4904,0.827728629,0
4905,0.831732631,0
4906,0.837557197,0
4907,0.783563733,0
4908,0.761980414,0
4909,0.754723668,0
4910,0.751428187,0
4911,0.651870489,0.429291666
4912,0.473754227,0.653797507
4913,0.151914656,0.832222223
4914,0.082018465,0.879561305
4915,0.126092225,0.90660733
4916,0.179601192,0.927160978
4917,0.273167968,0.934297919
4918,0.297334552,0.94161576
4919,0.364734262,0.920868337
4920,0.530816019,0.903608441
4921,0.539898694,0.848565459
4922,0.367711961,0.670933306
4923,0.555962563,0.399234474
4924,0.622860789,0
4925,0.682967544,0
4926,0.715082645,0
4927,0.807129502,0
4928,0.843980789,0
4929,0.833252549,0
4930,0.82715857,0
4931,0.83879745,0
4932,0.844306588,0
4933,0.817972422,0
4934,0.776448905,0
4935,0.735617876,0.468744874
4936,0.584061325,0.697440743
4937,0.251453787,0.871172667
4938,0.109060481,0.90596652
4939,0.100701123,0.807175994
4940,0.169861376,0.944496632
4941,0.13711676,0.943631411
4942,0.276166767,0.953672171
4943,0.428344697,0.94871223
4944,0.292145908,0.927266002
4945,0.399962366,0.868524849
4946,0.335455239,0.677402318
4947,0.619196892,0.392599821
4948,0.672871113,0
4949,0.617445111,0
4950,0.731156468,0
4951,0.740698576,0
4952,0.758030415,0
4953,0.771643221,0
4954,0.764287591,0
4955,0.719359219,0
4956,0.815517366,0
4957,0.82331717,0
4958,0.825861156,0
4959,0.774946809,0.486493766
4960,0.364334702,0.709262908
4961,0.324841082,0.891867757
4962,0.233529598,0.929407001
4963,0.121690512,0.936668336
4964,0.058878485,0.948243201
4965,0.122494623,0.955552101
4966,0.231544286,0.985279202
4967,0.411839187,0.956404984
4968,0.508232653,0.932303071
4969,0.37227729,0.876848698
4970,0.274793953,0.69946456
4971,0.456126124,0.422046721
4972,0.608201981,0
4973,0.644885421,0
4974,0.715096712,0
4975,0.762128353,0
4976,0.719991207,0
4977,0.784545422,0
4978,0.787279367,0
4979,0.830798149,0
4980,0.843346357,0
4981,0.862328649,0
4982,0.836181164,0
4983,0.810483217,0.477532685
4984,0.699865222,0.736889482
4985,0.405848861,0.897300065
4986,0.259143561,0.932282686
4987,0.106884882,0.81536293
4988,0.298307836,0.956617594
4989,0.441253603,0.963837624
4990,0.41872701,0.983391225
4991,0.253527313,0.946762025
4992,0.18550688,0.931625962
4993,0.270500571,0.886841178
4994,0.227473617,0.714886785
4995,0.538778901,0.440469325
4996,0.688809276,0
4997,0.671267152,0
4998,0.662819028,0
4999,0.781801879,0
5000,0.823575139,0
5001,0.836587846,0
5002,0.847000957,0
5003,0.850593448,0
5004,0.840877652,0
5005,0.816321611,0
5006,0.74186337,0
5007,0.682875216,0.523890018
5008,0.178873509,0.764929891
5009,0.055265486,0.891174674
5010,0.01592035,0.922950029
5011,0.005992661,0.926546156
5012,0.067373134,0.952220321
5013,0.131711498,0.958615243
5014,0.273935348,0.966838539
5015,0.264197648,0.957123399
5016,0.165856495,0.937838972
5017,0.174776062,0.876117826
5018,0.122368716,0.695578456
5019,0.141933858,0.416306973
5020,0.298064709,0
5021,0.336601168,0
5022,0.381807953,0
5023,0.452284932,0
5024,0.43982482,0
5025,0.34037751,0
5026,0.426079988,0
5027,0.376763165,0
5028,0.237444907,0
5029,0.240797028,0
5030,0.182998046,0
5031,0.08047612,0.491514683
5032,0.018055765,0.72356689
5033,0.002393536,0.862866998
5034,0.021708556,0.890901744
5035,0.100029044,0.89948374
5036,0.332163215,0.917536676
5037,0.590129852,0.926782846
5038,0.623458624,0.928570926
5039,0.535991549,0.891270876
5040,0.351682305,0.852986932
5041,0.326900065,0.769383788
5042,0.310142368,0.566598654
5043,0.182166159,0.258812577
5044,0.209976062,0
5045,0.180541381,0
5046,0.093150467,0
5047,0.074344061,0
5048,0.069124259,0
5049,0.029096773,0
5050,0.006567145,0
5051,0.004539276,0
5052,0.014417061,0
5053,0.01808857,0
5054,0.052092981,0
5055,0.080064639,0.270053387
5056,0.05832636,0.549645066
5057,0.03894705,0.72569561
5058,0.491853774,0.791721702
5059,0.144080877,0.816882253
5060,0.209785745,0.790363193
5061,0.210295737,0.667360723
5062,0.025254514,0.613915026
5063,0.056452725,0.436832845
5064,0.006771321,0.272390574
5065,0.106441848,0.185844243
5066,0.016481832,0.081476539
5067,0.016416904,0
5068,0.003772821,0
5069,0.009014005,0
5070,0.028560242,0
5071,0.017691057,0
5072,0.020802725,0
5073,0.006485685,0
5074,0.007814527,0
5075,0.025609959,0
5076,0.159621432,0
5077,0.293243021,0
5078,0.32795307,0
5079,0.156748712,0.110489696
5080,0.125601649,0.298954844
5081,0.027108541,0.450382113
5082,0.0021672,0.491882086
5083,0.000778564,0.565034807
5084,0.00567158,0.606143594
5085,0.006323185,0.622819304
5086,0.026774108,0.736436009
5087,0.005395441,0.774032831
5088,0.005568473,0.670979381
5089,0.084969744,0.485103399
5090,0.172017008,0.528964996
5091,0.247749209,0.30011788
5092,0.360668957,0
5093,0.273180813,0
5094,0.178271547,0
5095,0.246842831,0
5096,0.346928477,0
5097,0.498184592,0
5098,0.546266794,0
5099,0.607452512,0
5100,0.599382341,0
5101,0.572382927,0
5102,0.104948863,0
5103,0.070290707,0.414213955
5104,0.037108265,0.642314911
5105,0.15920791,0.827535629
5106,0.034399077,0.866425097
5107,0.00342745,0.880032778
5108,0.044957362,0.896174908
5109,0.128814802,0.914439738
5110,0.193708003,0.864492595
5111,0.231604978,0.87526691
5112,0.117251649,0.82899332
5113,0.114353448,0.690717816
5114,0.094331041,0.495549977
5115,0.092402369,0.188241407
5116,0.191045478,0
5117,0.37301898,0
5118,0.342025667,0
5119,0.329521894,0
5120,0.267375529,0
5121,0.225121558,0
5122,0.428618014,0
5123,0.445084274,0
5124,0.419240832,0
5125,0.322727293,0
5126,0.534728765,0
5127,0.406692386,0.334073186
5128,0.286503345,0.598701119
5129,0.164430648,0.786783934
5130,0.070283823,0.834963262
5131,0.027659036,0.865509152
5132,0.035344534,0.890024483
5133,0.074905038,0.900084496
5134,0.156919509,0.884291172
5135,0.187356949,0.858861089
5136,0.351537287,0.831020832
5137,0.499833822,0.758828402
5138,0.2042723,0.563668251
5139,0.354105502,0.276994437
5140,0.47208029,0
5141,0.582915962,0
5142,0.59502095,0
5143,0.656711817,0
5144,0.51071167,0
5145,0.415891588,0
5146,0.360040188,0
5147,0.282043666,0
5148,0.338556975,0
5149,0.629891038,0
5150,0.544568658,0
5151,0.261525393,0.368468702
5152,0.044483498,0.631164312
5153,0.045559801,0.791766942
5154,0.003536526,0.796832204
5155,0.03995014,0.857509732
5156,0.04823336,0.850246191
5157,0.095165446,0.874936938
5158,0.199392468,0.888233483
5159,0.081747472,0.853949785
5160,0.056218248,0.85162127
5161,0.062688008,0.775497198
5162,0.05112271,0.581803679
5163,0.189515427,0.266680837
5164,0.316337585,0
5165,0.296873868,0
5166,0.213517338,0
5167,0.205167085,0
5168,0.221635073,0
5169,0.274703145,0
5170,0.332489729,0
5171,0.348935664,0
5172,0.434016764,0
5173,0.507501245,0
5174,0.603771806,0
5175,0.64494741,0.357852817
5176,0.455767989,0.671529293
5177,0.110724561,0.823820949
5178,0.017849617,0.872928321
5179,0.008333168,0.899430752
5180,0.023250775,0.918041527
5181,0.045373496,0.921313822
5182,0.084150173,0.938359022
5183,0.188936457,0.907020807
5184,0.128748864,0.877645135
5185,0.121720344,0.806922913
5186,0.073584996,0.610583127
5187,0.057585124,0.305650771
5188,0.233340815,0
5189,0.302656114,0
5190,0.368840694,0
5191,0.33800292,0
5192,0.342881709,0
5193,0.341400504,0
5194,0.526576698,0
5195,0.486065626,0
5196,0.398835182,0
5197,0.368033171,0
5198,0.312099695,0
5199,0.231342033,0.359242588
5200,0.107204519,0.688697696
5201,0.000329932,0.835289121
5202,0.010313706,0.874191403
5203,0.094793513,0.885966182
5204,0.141606212,0.904786825
5205,0.290423095,0.914995253
5206,0.351727784,0.936449289
5207,0.407518953,0.907711804
5208,0.348534882,0.880467415
5209,0.244454831,0.799368441
5210,0.187230796,0.602093816
5211,0.154116005,0.30358392
5212,0.023145836,0
5213,0.024181668,0
5214,0.052815076,0
5215,0.049801655,0
5216,0.028664337,0
5217,0.039969482,0
5218,0.04696735,0
5219,0.048457183,0
5220,0.067863017,0
5221,0.082739323,0
5222,0.065569967,0
5223,0.064384535,0.394691527
5224,0.004652571,0.647505283
5225,0.001938021,0.79370153
5226,0.057966277,0.842821717
5227,0.253885835,0.86070627
5228,0.388854206,0.883854032
5229,0.304402113,0.793306589
5230,0.492845714,0.870304108
5231,0.50337857,0.844820976
5232,0.308204651,0.813881993
5233,0.07761544,0.73091495
5234,0.026250139,0.523173928
5235,0.025459412,0.213776156
5236,0.066190712,0
5237,0.09557502,0
5238,0.191830307,0
5239,0.18065545,0
5240,0.314458191,0
5241,0.358714938,0
5242,0.278123975,0
5243,0.303276777,0
5244,0.3637169,0
5245,0.40411514,0
5246,0.16748473,0
5247,0.327031374,0.339123785
5248,0.163712144,0.617261291
5249,0.046192087,0.783870339
5250,0.007399328,0.8605299
5251,0.039910875,0.864866078
5252,0.079276413,0.832101226
5253,0.165376842,0.721838713
5254,0.233628199,0.518575668
5255,0.137197286,0.566441655
5256,0.171016723,0.644246161
5257,0.221680373,0.619366705
5258,0.127427816,0.511208832
5259,0.127073288,0.20452109
5260,0.241045237,0
5261,0.389945716,0
5262,0.565017581,0
5263,0.517498791,0
5264,0.685651541,0
5265,0.674298644,0
5266,0.453326046,0
5267,0.388829082,0
5268,0.271843195,0
5269,0.127594739,0
5270,0.058002047,0
5271,0.003033135,0.348638475
5272,0.001202983,0.618869662
5273,0,0.778948069
5274,0.007930853,0.838837326
5275,0.155736297,0.86620748
5276,0.122047357,0.886944294
5277,0.146869421,0.876695633
5278,0.043311518,0.884539664
5279,0.139274403,0.850498319
5280,0.24534072,0.806127608
5281,0.277470797,0.732922196
5282,0.169474334,0.527119756
5283,0.369659603,0.21023646
5284,0.488454401,0
5285,0.557224751,0
5286,0.645406961,0
5287,0.6501894,0
5288,0.624892473,0
5289,0.578723192,0
5290,0.594237089,0
5291,0.41723901,0
5292,0.460091144,0
5293,0.415498137,0
5294,0.144550174,0
5295,0.289714396,0.26271975
5296,0.093665048,0.542266488
5297,0.039770298,0.686608851
5298,0.241639048,0.774295509
5299,0.568559945,0.803800583
5300,0.549721003,0.835445881
5301,0.539345086,0.845327735
5302,0.501103163,0.793393254
5303,0.557893872,0.75571835
5304,0.185991794,0.754441977
5305,0.288834512,0.669437766
5306,0.324927509,0.45654434
5307,0.182946175,0.147343516
5308,0.275893718,0
5309,0.225778446,0
5310,0.190412596,0
5311,0.244610608,0
5312,0.101402245,0
5313,0.019176299,0
5314,0.007855351,0
5315,0.016468629,0
5316,0.026495848,0
5317,0.021722635,0
5318,0.106887922,0
5319,0.085161917,0.366587996
5320,0,0.629144907
5321,0,0.775783062
5322,0.004472468,0.826583982
5323,0.08008945,0.83434999
5324,0.432162553,0.835368216
5325,0.408260554,0.86882329
5326,0.125547096,0.823664963
5327,0.029449698,0.772889137
5328,0.086130284,0.788384199
5329,0.037399359,0.70559454
5330,0.124711841,0.449362844
5331,0.414739311,0.197715312
5332,0.488602161,0
5333,0.445394218,0
5334,0.387861609,0
5335,0.313155174,0
5336,0.199413046,0
5337,0.111107141,0
5338,0.0787623,0
5339,0.07212349,0
5340,0.081684835,0
5341,0.096956536,0
5342,0.194527611,0
5343,0.117822163,0.284058511
5344,0.00435466,0.603217483
5345,0.010384648,0.779357076
5346,0.186052725,0.839930892
5347,0.232242033,0.867839396
5348,0.230558991,0.821697712
5349,0.406639516,0.86262238
5350,0.387371063,0.776240349
5351,0.257638842,0.570530653
5352,0.217062384,0.547601223
5353,0.319343626,0.572757721
5354,0.335558742,0.306494057
5355,0.352209687,0.140402406
5356,0.544909,0
5357,0.66136384,0
5358,0.647201836,0
5359,0.600006402,0
5360,0.598725438,0
5361,0.708849907,0
5362,0.621418059,0
5363,0.472163618,0
5364,0.442713827,0
5365,0.380496204,0
5366,0.379891396,0
5367,0.376041412,0.306092441
5368,0.216117471,0.601032197
5369,0.074636199,0.773436666
5370,0.091426313,0.829126835
5371,0.13684687,0.838321507
5372,0.115939312,0.739637136
5373,0.102126747,0.68656528
5374,0.166852802,0.561336279
5375,0.178408101,0.469123065
5376,0.182079121,0.580533683
5377,0.042619921,0.621152759
5378,0.025719766,0.326556444
5379,0.40357855,0.004795629
5380,0.41767773,0
5381,0.446303993,0
5382,0.502687275,0
5383,0.574461222,0
5384,0.543562055,0
5385,0.591258526,0
5386,0.473696589,0
5387,0.409147263,0
5388,0.348347723,0
5389,0.230564177,0
5390,0.367358148,0
5391,0.340993941,0.357411295
5392,0.200137988,0.613399625
5393,0.091878302,0.772613645
5394,0.025017448,0.825160027
5395,0.018338546,0.837503791
5396,0.036060415,0.806528449
5397,0.055290986,0.627066731
5398,0.052197032,0.557417274
5399,0.058426429,0.723622322
5400,0.131492078,0.731757283
5401,0.07294035,0.629348755
5402,0.119007155,0.500374854
5403,0.28859216,0.212334454
5404,0.376755923,0
5405,0.376507133,0
5406,0.245246351,0
5407,0.218060315,0
5408,0.390369147,0
5409,0.501572192,0
5410,0.459612608,0
5411,0.314490318,0
5412,0.277639478,0
5413,0.140664876,0
5414,0.098311663,0
5415,0.186938226,0.3761127
5416,0.157543659,0.64110291
5417,0.042575698,0.806463957
5418,0.020031981,0.859704375
5419,0.017886268,0.883991301
5420,0.077377297,0.880262971
5421,0.175714478,0.891849756
5422,0.173798114,0.8978284
5423,0.054610603,0.892514229
5424,0.030191623,0.865995884
5425,0.003061137,0.783145368
5426,0.077084191,0.567510724
5427,0.290410995,0.227920815
5428,0.490501881,0
5429,0.569979489,0
5430,0.574943066,0
5431,0.535719872,0
5432,0.587700129,0
5433,0.560231328,0
5434,0.559679866,0
5435,0.331146419,0
5436,0.188076377,0
5437,0.19290632,0
